seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr3_h1	76813729	76813729	1	*	wt_H3K4me3_peak_14843	6518	.	Promoter (<=1kb)	3	76804361	76813947	9587	2	h1SMcG0018449	h1SMcT0018449.1	218
chr3_h1	77072114	77072114	1	*	wt_H3K4me3_peak_14849	63	.	Distal Intergenic	3	77062786	77064550	1765	2	h1SMcG0018465	h1SMcT0018465.1	-7564
chr3_h1	77480570	77480570	1	*	wt_H3K4me3_peak_14859	48	.	Intron (h1SMcT0018476.1/h1SMcG0018476, intron 5 of 5)	3	77473925	77484690	10766	2	h1SMcG0018476	h1SMcT0018476.1	4120
chr3_h1	77682422	77682422	1	*	wt_H3K4me3_peak_14863	126	.	Distal Intergenic	3	77674556	77676631	2076	1	h1SMcG0018482	h1SMcT0018482.2	7866
chr3_h1	79441385	79441385	1	*	wt_H3K4me3_peak_14903	106	.	Promoter (<=1kb)	3	79436062	79441622	5561	2	h1SMnG0029713	h1SMnT0029713.1	237
chr3_h1	79903953	79903953	1	*	wt_H3K4me3_peak_14912	166	.	Distal Intergenic	3	79892872	79893885	1014	1	h1SMcG0018568	h1SMcT0018568.1	11081
chr3_h1	80161955	80161955	1	*	wt_H3K4me3_peak_14919	279	.	Distal Intergenic	3	80153430	80154219	790	2	h1SMnG0029742	h1SMnT0029742.1	-7736
chr3_h1	80423465	80423465	1	*	wt_H3K4me3_peak_14926	43	.	Intron (h1SMcT0018601.1/h1SMcG0018601, intron 4 of 5)	3	80408070	80429965	21896	1	h1SMcG0018601	h1SMcT0018601.1	15395
chr3_h1	81002713	81002713	1	*	wt_H3K4me3_peak_14941	102	.	Distal Intergenic	3	80992856	80994338	1483	2	h1SMcG0018628	h1SMcT0018628.1	-8375
chr3_h1	81492228	81492228	1	*	wt_H3K4me3_peak_14952	63	.	Intron (h1SMcT0018643.1/h1SMcG0018643, intron 33 of 33)	3	81491584	81514942	23359	2	h1SMcG0018643	h1SMcT0018643.1	22714
chr3_h1	81720102	81720102	1	*	wt_H3K4me3_peak_14964	50	.	Promoter (<=1kb)	3	81719373	81720904	1532	1	h1SMcG0018650	h1SMcT0018650.1	729
chr3_h1	81791744	81791744	1	*	wt_H3K4me3_peak_14970	1585	.	Distal Intergenic	3	81787107	81787954	848	1	h1SMcG0018652	h1SMcT0018652.1	4637
chr3_h1	82140831	82140831	1	*	wt_H3K4me3_peak_14982	261	.	Distal Intergenic	3	82183031	82184297	1267	1	h1SMcG0018665	h1SMcT0018665.1	-42200
chr3_h1	82279062	82279062	1	*	wt_H3K4me3_peak_14990	65	.	Exon (h1SMcT0018669.2/h1SMcG0018669, exon 4 of 13)	3	82264437	82296381	31945	2	h1SMcG0018669	h1SMcT0018669.1	17319
chr3_h1	82842635	82842635	1	*	wt_H3K4me3_peak_15006	36	.	Exon (h1SMcT0018689.1/h1SMcG0018689, exon 4 of 4)	3	82847529	82848969	1441	1	h1SMcG0018690	h1SMcT0018690.1	-4894
chr3_h1	83184726	83184726	1	*	wt_H3K4me3_peak_15019	299	.	Intron (h1SMcT0018703.1/h1SMcG0018703, intron 1 of 2)	3	83148970	83195454	46485	1	h1SMcG0018703	h1SMcT0018703.1	35756
chr3_h1	83458246	83458246	1	*	wt_H3K4me3_peak_15025	1151	.	Distal Intergenic	3	83417856	83455059	37204	2	h1SMcG0018709	h1SMcT0018709.1	-3187
chr3_h1	83858210	83858210	1	*	wt_H3K4me3_peak_15037	109	.	Intron (h1SMcT0018724.1/h1SMcG0018724, intron 2 of 9)	3	83819077	83882331	63255	1	h1SMcG0018724	h1SMcT0018724.1	39133
chr3_h1	84067525	84067525	1	*	wt_H3K4me3_peak_15043	286	.	Promoter (<=1kb)	3	84067450	84094597	27148	1	h1SMnG0029960	h1SMnT0029960.1	75
chr3_h1	84181942	84181942	1	*	wt_H3K4me3_peak_15046	184	.	Distal Intergenic	3	84174592	84176298	1707	2	h1SMcG0018736	h1SMcT0018736.1	-5644
chr3_h1	84392240	84392240	1	*	wt_H3K4me3_peak_15055	182	.	Distal Intergenic	3	84396450	84398214	1765	1	h1SMcG0018744	h1SMcT0018744.1	-4210
chr3_h1	84625403	84625403	1	*	wt_H3K4me3_peak_15065	128	.	Distal Intergenic	3	84640112	84643531	3420	1	h1SMnG0029990	h1SMnT0029990.1	-14709
chr3_h1	84826985	84826985	1	*	wt_H3K4me3_peak_15073	126	.	Promoter (2-3kb)	3	84824246	84834599	10354	1	h1SMcG0018761	h1SMcT0018761.1	2739
chr3_h1	85317980	85317980	1	*	wt_H3K4me3_peak_15090	229	.	Promoter (<=1kb)	3	85315300	85317077	1778	2	h1SMcG0018787	h1SMcT0018787.1	-903
chr3_h1	85394546	85394546	1	*	wt_H3K4me3_peak_15091	476	.	Distal Intergenic	3	85408278	85410059	1782	1	h1SMcG0018791	h1SMcT0018791.1	-13732
chr3_h1	85452248	85452248	1	*	wt_H3K4me3_peak_15095	3070	.	Promoter (<=1kb)	3	85443915	85452290	8376	2	h1SMcG0018794	h1SMcT0018794.1	42
chr3_h1	86245280	86245280	1	*	wt_H3K4me3_peak_15113	189	.	Distal Intergenic	3	86209377	86220552	11176	2	h1SMnG0030068	h1SMnT0030068.2	-24728
chr3_h1	86450459	86450459	1	*	wt_H3K4me3_peak_15122	93	.	Promoter (2-3kb)	3	86450093	86453274	3182	2	h1SMcG0018836	h1SMcT0018836.1	2815
chr3_h1	86820393	86820393	1	*	wt_H3K4me3_peak_15124	48	.	Promoter (<=1kb)	3	86820020	86820905	886	2	h1SMnG0030102	h1SMnT0030102.1	512
chr3_h1	86821324	86821324	1	*	wt_H3K4me3_peak_15125	419	.	Promoter (<=1kb)	3	86820020	86820905	886	2	h1SMnG0030102	h1SMnT0030102.1	-419
chr3_h1	87140109	87140109	1	*	wt_H3K4me3_peak_15136	116	.	Promoter (<=1kb)	3	87139225	87139945	721	1	h1SMcG0018853	h1SMcT0018853.1	884
chr3_h1	87155035	87155035	1	*	wt_H3K4me3_peak_15137	61	.	Promoter (2-3kb)	3	87152384	87173213	20830	1	h1SMcG0018855	h1SMcT0018855.1	2651
chr3_h1	87389168	87389168	1	*	wt_H3K4me3_peak_15144	73	.	Promoter (1-2kb)	3	87387464	87389418	1955	1	h1SMcG0018862	h1SMcT0018862.5	1704
chr3_h1	87599581	87599581	1	*	wt_H3K4me3_peak_15150	807	.	Promoter (<=1kb)	3	87599480	87607031	7552	1	h1SMcG0018870	h1SMcT0018870.1	101
chr3_h1	88004305	88004305	1	*	wt_H3K4me3_peak_15157	664	.	Intron (h1SMcT0018883.1/h1SMcG0018883, intron 10 of 16)	3	88001403	88010363	8961	2	h1SMcG0018883	h1SMcT0018883.1	6058
chr3_h1	88476808	88476808	1	*	wt_H3K4me3_peak_15170	2803	.	Promoter (<=1kb)	3	88476638	88492103	15466	1	h1SMcG0018899	h1SMcT0018899.1	170
chr3_h1	89085136	89085136	1	*	wt_H3K4me3_peak_15186	73	.	Promoter (<=1kb)	3	89085601	89086890	1290	1	h1SMcG0018923	h1SMcT0018923.1	-465
chr3_h1	89281082	89281082	1	*	wt_H3K4me3_peak_15191	701	.	Distal Intergenic	3	89283143	89285056	1914	2	h1SMcG0018931	h1SMcT0018931.1	3974
chr3_h1	89399645	89399645	1	*	wt_H3K4me3_peak_15197	182	.	Promoter (2-3kb)	3	89395781	89397506	1726	2	h1SMcG0018941	h1SMcT0018941.2	-2139
chr3_h1	89436559	89436559	1	*	wt_H3K4me3_peak_15199	155	.	Intron (h1SMcT0018941.3/h1SMcG0018941, intron 2 of 4)	3	89395781	89397506	1726	2	h1SMcG0018941	h1SMcT0018941.2	-39053
chr3_h1	89441939	89441939	1	*	wt_H3K4me3_peak_15200	64	.	Intron (h1SMcT0018941.3/h1SMcG0018941, intron 2 of 4)	3	89473475	89476833	3359	2	h1SMcG0018942	h1SMcT0018942.1	34894
chr3_h1	89554238	89554238	1	*	wt_H3K4me3_peak_15205	2204	.	Promoter (<=1kb)	3	89395781	89554347	158567	2	h1SMcG0018941	h1SMcT0018941.3	109
chr3_h1	90091285	90091285	1	*	wt_H3K4me3_peak_15222	235	.	Distal Intergenic	3	90094505	90095660	1156	2	h1SMcG0018963	h1SMcT0018963.1	4375
chr3_h1	90110829	90110829	1	*	wt_H3K4me3_peak_15224	349	.	Promoter (1-2kb)	3	90109941	90112081	2141	2	h1SMnG0030269	h1SMnT0030269.1	1252
chr3_h1	90495779	90495779	1	*	wt_H3K4me3_peak_15234	138	.	Promoter (<=1kb)	3	90494900	90527155	32256	1	h1SMcG0018982	h1SMcT0018982.1	879
chr3_h1	90881993	90881993	1	*	wt_H3K4me3_peak_15247	137	.	Distal Intergenic	3	90873834	90875839	2006	2	h1SMcG0018998	h1SMcT0018998.1	-6154
chr3_h1	91706922	91706922	1	*	wt_H3K4me3_peak_15263	177	.	Promoter (<=1kb)	3	91706316	91707728	1413	1	h1SMnG0030341	h1SMnT0030341.1	606
chr3_h1	91916613	91916613	1	*	wt_H3K4me3_peak_15266	528	.	Intron (h1SMcT0019029.1/h1SMcG0019029, intron 9 of 9)	3	91874959	91920962	46004	1	h1SMcG0019029	h1SMcT0019029.4	41654
chr3_h1	92244744	92244744	1	*	wt_H3K4me3_peak_15274	56	.	Promoter (<=1kb)	3	92228223	92244964	16742	2	h1SMcG0019042	h1SMcT0019042.1	220
chr3_h1	92302279	92302279	1	*	wt_H3K4me3_peak_15277	1013	.	Distal Intergenic	3	92265371	92293985	28615	2	h1SMcG0019043	h1SMcT0019043.4	-8294
chr3_h1	92575968	92575968	1	*	wt_H3K4me3_peak_15278	5842	.	Promoter (<=1kb)	3	92565561	92576187	10627	2	h1SMcG0019051	h1SMcT0019051.1	219
chr3_h1	93813361	93813361	1	*	wt_H3K4me3_peak_15320	619	.	Promoter (2-3kb)	3	93784919	93810390	25472	2	h1SMcG0019120	h1SMcT0019120.1	-2971
chr3_h1	93888910	93888910	1	*	wt_H3K4me3_peak_15324	998	.	Distal Intergenic	3	93900257	93902092	1836	2	h1SMcG0019126	h1SMcT0019126.1	13182
chr3_h1	94214933	94214933	1	*	wt_H3K4me3_peak_15340	127	.	Distal Intergenic	3	94223702	94228303	4602	1	h1SMcG0019139	h1SMcT0019139.1	-8769
chr3_h1	94340671	94340671	1	*	wt_H3K4me3_peak_15349	132	.	Distal Intergenic	3	94347093	94349154	2062	1	h1SMcG0019145	h1SMcT0019145.1	-6422
chr3_h1	94458488	94458488	1	*	wt_H3K4me3_peak_15355	792	.	Promoter (<=1kb)	3	94458222	94460034	1813	1	h1SMcG0019150	h1SMcT0019150.1	266
chr3_h1	94465548	94465548	1	*	wt_H3K4me3_peak_15356	2880	.	Distal Intergenic	3	94458222	94460034	1813	1	h1SMcG0019150	h1SMcT0019150.1	7326
chr3_h1	94482171	94482171	1	*	wt_H3K4me3_peak_15358	78	.	Promoter (<=1kb)	3	94481856	94482570	715	1	h1SMnG0030504	h1SMnT0030504.1	315
chr3_h1	94813633	94813633	1	*	wt_H3K4me3_peak_15368	953	.	Promoter (<=1kb)	3	94812536	94814101	1566	2	h1SMcG0019161	h1SMcT0019161.1	468
chr3_h1	94901400	94901400	1	*	wt_H3K4me3_peak_15370	771	.	Promoter (<=1kb)	3	94901274	94932275	31002	1	h1SMcG0019164	h1SMcT0019164.4	126
chr3_h1	95121903	95121903	1	*	wt_H3K4me3_peak_15376	545	.	Promoter (<=1kb)	3	95120238	95122185	1948	2	h1SMcG0019171	h1SMcT0019171.1	282
chr3_h1	96131442	96131442	1	*	wt_H3K4me3_peak_15413	68	.	Intron (h1SMcT0019223.1/h1SMcG0019223, intron 6 of 7)	3	96122167	96139425	17259	1	h1SMnG0030586	h1SMnT0030586.1	9275
chr3_h1	96340898	96340898	1	*	wt_H3K4me3_peak_15416	226	.	Distal Intergenic	3	96381398	96405070	23673	1	h1SMcG0019233	h1SMcT0019233.1	-40500
chr3_h1	96356455	96356455	1	*	wt_H3K4me3_peak_15418	309	.	Distal Intergenic	3	96381398	96405070	23673	1	h1SMcG0019233	h1SMcT0019233.1	-24943
chr3_h1	96610556	96610556	1	*	wt_H3K4me3_peak_15432	134	.	Promoter (1-2kb)	3	96611607	96615982	4376	1	h1SMcG0019243	h1SMcT0019243.1	-1051
chr3_h1	96611911	96611911	1	*	wt_H3K4me3_peak_15433	932	.	Promoter (<=1kb)	3	96611607	96615982	4376	1	h1SMcG0019243	h1SMcT0019243.1	304
chr3_h1	96737723	96737723	1	*	wt_H3K4me3_peak_15436	30	.	Intron (h1SMcT0019246.1/h1SMcG0019246, intron 8 of 11)	3	96735325	96744436	9112	2	h1SMcG0019246	h1SMcT0019246.3	6713
chr3_h1	96889400	96889400	1	*	wt_H3K4me3_peak_15444	226	.	Promoter (<=1kb)	3	96883056	96889548	6493	2	h1SMcG0019253	h1SMcT0019253.1	148
chr3_h1	96934311	96934311	1	*	wt_H3K4me3_peak_15446	1261	.	Distal Intergenic	3	96893692	96898176	4485	2	h1SMcG0019254	h1SMcT0019254.1	-36135
chr3_h1	97533161	97533161	1	*	wt_H3K4me3_peak_15464	281	.	Promoter (<=1kb)	3	97529676	97533270	3595	2	h1SMcG0019275	h1SMcT0019275.1	109
chr3_h1	98097402	98097402	1	*	wt_H3K4me3_peak_15476	35	.	Distal Intergenic	3	98083179	98092480	9302	1	h1SMcG0019293	h1SMcT0019293.2	14223
chr3_h1	98649526	98649526	1	*	wt_H3K4me3_peak_15492	135	.	Promoter (2-3kb)	3	98646970	98659642	12673	1	h1SMcG0019323	h1SMcT0019323.3	2556
chr3_h1	99400794	99400794	1	*	wt_H3K4me3_peak_15512	1431	.	Distal Intergenic	3	99422934	99423453	520	1	h1SMnG0030807	h1SMnT0030807.1	-22140
chr3_h1	99423090	99423090	1	*	wt_H3K4me3_peak_15513	2714	.	Promoter (<=1kb)	3	99422934	99423453	520	1	h1SMnG0030807	h1SMnT0030807.1	156
chr3_h1	99777394	99777394	1	*	wt_H3K4me3_peak_15522	213	.	Promoter (<=1kb)	3	99777247	99780229	2983	1	h1SMcG0019360	h1SMcT0019360.1	147
chr3_h1	100355890	100355890	1	*	wt_H3K4me3_peak_15536	1464	.	Promoter (<=1kb)	3	100355763	100370651	14889	1	h1SMcG0019383	h1SMcT0019383.3	127
chr3_h1	100448398	100448398	1	*	wt_H3K4me3_peak_15539	3079	.	Promoter (<=1kb)	3	100448063	100450615	2553	1	h1SMnG0030879	h1SMnT0030879.3	335
chr3_h1	100675180	100675180	1	*	wt_H3K4me3_peak_15543	417	.	Distal Intergenic	3	100689043	100699267	10225	1	h1SMcG0019396	h1SMcT0019396.1	-13863
chr3_h1	100888990	100888990	1	*	wt_H3K4me3_peak_15551	4064	.	Intron (h1SMcT0019398.4/h1SMcG0019398, intron 2 of 3)	3	100908357	100927711	19355	1	h1SMnG0030916	h1SMnT0030916.1	-19367
chr3_h1	101710615	101710615	1	*	wt_H3K4me3_peak_15570	317	.	Promoter (2-3kb)	3	101708223	101708614	392	2	h1SMnG0030965	h1SMnT0030965.1	-2001
chr3_h1	101792960	101792960	1	*	wt_H3K4me3_peak_15574	28	.	Promoter (2-3kb)	3	101785097	101795425	10329	2	h1SMcG0019424	h1SMcT0019424.2	2465
chr3_h1	101906170	101906170	1	*	wt_H3K4me3_peak_15582	1138	.	Promoter (<=1kb)	3	101905887	101907587	1701	1	h1SMcG0019430	h1SMcT0019430.2	283
chr3_h1	101927791	101927791	1	*	wt_H3K4me3_peak_15586	1984	.	Distal Intergenic	3	101924230	101925895	1666	1	h1SMcG0019433	h1SMcT0019433.2	3561
chr3_h1	102062910	102062910	1	*	wt_H3K4me3_peak_15589	86	.	Promoter (<=1kb)	3	102041806	102063354	21549	2	h1SMcG0019437	h1SMcT0019437.1	444
chr3_h1	102262785	102262785	1	*	wt_H3K4me3_peak_15599	110	.	Promoter (1-2kb)	3	102261021	102264043	3023	1	h1SMcG0019449	h1SMcT0019449.4	1764
chr3_h1	102924467	102924467	1	*	wt_H3K4me3_peak_15622	435	.	Distal Intergenic	3	102891861	102892658	798	1	h1SMcG0019474	h1SMcT0019474.1	32606
chr3_h1	103126238	103126238	1	*	wt_H3K4me3_peak_15629	159	.	Promoter (2-3kb)	3	103123359	103137564	14206	1	h1SMnG0031062	h1SMnT0031062.2	2879
chr3_h1	103427905	103427905	1	*	wt_H3K4me3_peak_15642	1276	.	Promoter (<=1kb)	3	103427587	103428951	1365	1	h1SMnG0031075	h1SMnT0031075.2	318
chr3_h1	103429813	103429813	1	*	wt_H3K4me3_peak_15643	1047	.	Promoter (2-3kb)	3	103427587	103428951	1365	1	h1SMnG0031075	h1SMnT0031075.2	2226
chr3_h1	103606816	103606816	1	*	wt_H3K4me3_peak_15649	1062	.	Exon (h1SMcT0019508.1/h1SMcG0019508, exon 3 of 6)	3	103605358	103610009	4652	2	h1SMcG0019508	h1SMcT0019508.1	3193
chr3_h1	103610649	103610649	1	*	wt_H3K4me3_peak_15650	133	.	Promoter (<=1kb)	3	103610062	103615441	5380	1	h1SMcG0019509	h1SMcT0019509.1	587
chr3_h1	103970738	103970738	1	*	wt_H3K4me3_peak_15669	136	.	Intron (h1SMcT0019525.1/h1SMcG0019525, intron 7 of 7)	3	103977247	103978308	1062	2	h1SMcG0019526	h1SMcT0019526.1	7570
chr3_h1	104114193	104114193	1	*	wt_H3K4me3_peak_15676	655	.	Distal Intergenic	3	104069554	104083971	14418	2	h1SMcG0019533	h1SMcT0019533.1	-30222
chr3_h1	104364415	104364415	1	*	wt_H3K4me3_peak_15686	356	.	Promoter (<=1kb)	3	104364233	104365065	833	1	h1SMcG0019551	h1SMcT0019551.1	182
chr3_h1	104446773	104446773	1	*	wt_H3K4me3_peak_15690	185	.	Promoter (<=1kb)	3	104446531	104452461	5931	1	h1SMcG0019557	h1SMcT0019557.2	242
chr3_h1	104615874	104615874	1	*	wt_H3K4me3_peak_15696	17	.	Promoter (<=1kb)	3	104615231	104618729	3499	1	h1SMcG0019568	h1SMcT0019568.1	643
chr3_h1	105394636	105394636	1	*	wt_H3K4me3_peak_15719	101	.	Promoter (<=1kb)	3	105394148	105397935	3788	1	h1SMcG0019590	h1SMcT0019590.1	488
chr3_h1	105563874	105563874	1	*	wt_H3K4me3_peak_15721	116	.	Promoter (1-2kb)	3	105560391	105562085	1695	2	h1SMcG0019594	h1SMcT0019594.1	-1789
chr3_h1	106239120	106239120	1	*	wt_H3K4me3_peak_15740	2139	.	Promoter (<=1kb)	3	106238730	106239846	1117	2	h1SMnG0031210	h1SMnT0031210.1	726
chr3_h1	106352819	106352819	1	*	wt_H3K4me3_peak_15749	314	.	Promoter (<=1kb)	3	106352139	106353267	1129	2	h1SMcG0019622	h1SMcT0019622.1	448
chr3_h1	106683067	106683067	1	*	wt_H3K4me3_peak_15761	590	.	Promoter (<=1kb)	3	106682458	106710262	27805	1	h1SMcG0019640	h1SMcT0019640.2	609
chr3_h1	106687145	106687145	1	*	wt_H3K4me3_peak_15762	64	.	Exon (h1SMcT0019640.1/h1SMcG0019640, exon 7 of 19)	3	106682458	106710262	27805	1	h1SMcG0019640	h1SMcT0019640.2	4687
chr3_h1	106971877	106971877	1	*	wt_H3K4me3_peak_15766	90	.	Promoter (<=1kb)	3	106971060	106972494	1435	2	h1SMcG0019648	h1SMcT0019648.1	617
chr3_h1	107010207	107010207	1	*	wt_H3K4me3_peak_15767	165	.	Intron (h1SMcT0019650.1/h1SMcG0019650, intron 16 of 31)	3	107012177	107013316	1140	2	h1SMcG0019651	h1SMcT0019651.1	3109
chr3_h1	107058763	107058763	1	*	wt_H3K4me3_peak_15770	546	.	Promoter (2-3kb)	3	107051330	107061428	10099	2	h1SMcG0019652	h1SMcT0019652.1	2665
chr3_h1	107166771	107166771	1	*	wt_H3K4me3_peak_15777	111	.	Promoter (1-2kb)	3	107165703	107192901	27199	1	h1SMcG0019661	h1SMcT0019661.1	1068
chr3_h1	107581993	107581993	1	*	wt_H3K4me3_peak_15794	20	.	Intron (h1SMcT0019677.1/h1SMcG0019677, intron 6 of 7)	3	107577872	107587245	9374	1	h1SMcG0019677	h1SMcT0019677.1	4121
chr3_h1	108283333	108283333	1	*	wt_H3K4me3_peak_15813	46	.	Intron (h1SMcT0019699.1/h1SMcG0019699, intron 8 of 11)	3	108270771	108287452	16682	1	h1SMcG0019699	h1SMcT0019699.2	12562
chr3_h1	108466751	108466751	1	*	wt_H3K4me3_peak_15818	261	.	Promoter (1-2kb)	3	108465565	108468478	2914	2	h1SMcG0019702	h1SMcT0019702.1	1727
chr3_h1	108662187	108662187	1	*	wt_H3K4me3_peak_15829	420	.	Promoter (2-3kb)	3	108659608	108665798	6191	1	h1SMcG0019711	h1SMcT0019711.1	2579
chr3_h1	109062461	109062461	1	*	wt_H3K4me3_peak_15839	950	.	Distal Intergenic	3	109075942	109078253	2312	1	h1SMcG0019730	h1SMcT0019730.1	-13481
chr3_h1	109451947	109451947	1	*	wt_H3K4me3_peak_15850	65	.	Promoter (<=1kb)	3	109451380	109452217	838	1	h1SMnG0031357	h1SMnT0031357.1	567
chr3_h1	109986639	109986639	1	*	wt_H3K4me3_peak_15863	75	.	Distal Intergenic	3	109945249	109973936	28688	2	h1SMcG0019758	h1SMcT0019758.1	-12703
chr3_h1	110021723	110021723	1	*	wt_H3K4me3_peak_15865	860	.	Distal Intergenic	3	110012784	110013623	840	2	h1SMcG0019762	h1SMcT0019762.2	-8100
chr3_h1	110056799	110056799	1	*	wt_H3K4me3_peak_15869	843	.	Intron (h1SMcT0019765.1/h1SMcG0019765, intron 11 of 11)	3	110055747	110069301	13555	2	h1SMcG0019765	h1SMcT0019765.1	12502
chr3_h1	110932144	110932144	1	*	wt_H3K4me3_peak_15893	1096	.	Downstream (<=300bp)	3	110923400	110932048	8649	1	h1SMnG0031428	h1SMnT0031428.1	8744
chr3_h1	110940541	110940541	1	*	wt_H3K4me3_peak_15894	455	.	Distal Intergenic	3	110923400	110932048	8649	1	h1SMnG0031428	h1SMnT0031428.1	17141
chr3_h1	110974004	110974004	1	*	wt_H3K4me3_peak_15895	394	.	Promoter (2-3kb)	3	110968707	110976821	8115	2	h1SMcG0019798	h1SMcT0019798.1	2817
chr3_h1	110976613	110976613	1	*	wt_H3K4me3_peak_15896	765	.	Promoter (<=1kb)	3	110968707	110976821	8115	2	h1SMcG0019798	h1SMcT0019798.1	208
chr3_h1	111130099	111130099	1	*	wt_H3K4me3_peak_15901	76	.	Distal Intergenic	3	111102695	111103605	911	1	h1SMnG0031444	h1SMnT0031444.1	27404
chr3_h1	111285020	111285020	1	*	wt_H3K4me3_peak_15904	2029	.	Promoter (<=1kb)	3	111284651	111298942	14292	1	h1SMcG0019817	h1SMcT0019817.1	369
chr3_h1	111388605	111388605	1	*	wt_H3K4me3_peak_15908	4110	.	Promoter (<=1kb)	3	111362715	111388794	26080	2	h1SMcG0019821	h1SMcT0019821.1	189
chr3_h1	111496222	111496222	1	*	wt_H3K4me3_peak_15911	1158	.	Distal Intergenic	3	111522573	111528179	5607	2	h1SMcG0019826	h1SMcT0019826.1	31957
chr3_h1	111918207	111918207	1	*	wt_H3K4me3_peak_15916	128	.	Promoter (<=1kb)	3	111852716	111918516	65801	2	h1SMcG0019831	h1SMcT0019831.1	309
chr3_h1	112103867	112103867	1	*	wt_H3K4me3_peak_15919	510	.	Promoter (<=1kb)	3	112093695	112104706	11012	2	h1SMcG0019837	h1SMcT0019837.1	839
chr3_h1	112229737	112229737	1	*	wt_H3K4me3_peak_15923	226	.	Downstream (<=300bp)	3	112223643	112229542	5900	1	h1SMcG0019842	h1SMcT0019842.1	6094
chr3_h1	113108505	113108505	1	*	wt_H3K4me3_peak_15949	72	.	Promoter (<=1kb)	3	113108452	113141462	33011	1	h1SMcG0019874	h1SMcT0019874.1	53
chr3_h1	113201794	113201794	1	*	wt_H3K4me3_peak_15953	110	.	Intron (h1SMcT0019878.2/h1SMcG0019878, intron 1 of 1)	3	113205643	113207065	1423	2	h1SMcG0019879	h1SMcT0019879.1	5271
chr3_h1	113206604	113206604	1	*	wt_H3K4me3_peak_15954	358	.	Promoter (<=1kb)	3	113205643	113207065	1423	2	h1SMcG0019879	h1SMcT0019879.1	461
chr3_h1	113596102	113596102	1	*	wt_H3K4me3_peak_15969	47	.	Exon (h1SMcT0019893.1/h1SMcG0019893, exon 4 of 4)	3	113586468	113587718	1251	2	h1SMcG0019892	h1SMcT0019892.2	-8384
chr3_h1	113737641	113737641	1	*	wt_H3K4me3_peak_15974	512	.	Promoter (<=1kb)	3	113732486	113737859	5374	2	h1SMcG0019898	h1SMcT0019898.1	218
chr3_h1	113895498	113895498	1	*	wt_H3K4me3_peak_15976	330	.	Promoter (<=1kb)	3	113895315	113975786	80472	1	h1SMcG0019903	h1SMcT0019903.1	183
chr3_h1	114047363	114047363	1	*	wt_H3K4me3_peak_15977	3387	.	Distal Intergenic	3	114035872	114036543	672	1	h1SMcG0019905	h1SMcT0019905.1	11491
chr3_h1	114095334	114095334	1	*	wt_H3K4me3_peak_15978	111	.	Promoter (<=1kb)	3	114095143	114111932	16790	1	h1SMcG0019908	h1SMcT0019908.3	191
chr3_h1	114134238	114134238	1	*	wt_H3K4me3_peak_15979	171	.	Distal Intergenic	3	114095143	114111932	16790	1	h1SMcG0019908	h1SMcT0019908.3	39095
chr3_h1	114188535	114188535	1	*	wt_H3K4me3_peak_15980	547	.	Promoter (<=1kb)	3	114188446	114237718	49273	1	h1SMcG0019910	h1SMcT0019910.3	89
chr3_h1	114190479	114190479	1	*	wt_H3K4me3_peak_15981	137	.	Promoter (2-3kb)	3	114188446	114237718	49273	1	h1SMcG0019910	h1SMcT0019910.3	2033
chr3_h1	114301338	114301338	1	*	wt_H3K4me3_peak_15984	46	.	Distal Intergenic	3	114286680	114297545	10866	1	h1SMcG0019913	h1SMcT0019913.6	14658
chr3_h1	114543076	114543076	1	*	wt_H3K4me3_peak_15991	30	.	Promoter (<=1kb)	3	114542830	114546409	3580	1	h1SMcG0019922	h1SMcT0019922.1	246
chr3_h1	114973163	114973163	1	*	wt_H3K4me3_peak_16002	100	.	Promoter (<=1kb)	3	114972718	114973750	1033	2	h1SMcG0019940	h1SMcT0019940.2	587
chr3_h1	115438754	115438754	1	*	wt_H3K4me3_peak_16011	376	.	Intron (h1SMcT0019951.1/h1SMcG0019951, intron 1 of 2)	3	115436589	115444188	7600	2	h1SMcG0019951	h1SMcT0019951.1	5434
chr3_h1	115488311	115488311	1	*	wt_H3K4me3_peak_16014	146	.	Promoter (<=1kb)	3	115488897	115489617	721	1	h1SMcG0019955	h1SMcT0019955.1	-586
chr3_h1	115663780	115663780	1	*	wt_H3K4me3_peak_16020	492	.	Promoter (<=1kb)	3	115662894	115670702	7809	1	h1SMcG0019964	h1SMcT0019964.3	886
chr3_h1	115845012	115845012	1	*	wt_H3K4me3_peak_16023	285	.	Promoter (1-2kb)	3	115843268	115854187	10920	1	h1SMcG0019970	h1SMcT0019970.3	1744
chr3_h1	115915197	115915197	1	*	wt_H3K4me3_peak_16024	86	.	Distal Intergenic	3	115917107	115918340	1234	2	h1SMcG0019972	h1SMcT0019972.1	3143
chr3_h1	115996877	115996877	1	*	wt_H3K4me3_peak_16027	94	.	Intron (h1SMcT0019974.2/h1SMcG0019974, intron 2 of 24)	3	115966330	116001002	34673	2	h1SMcG0019974	h1SMcT0019974.2	4125
chr3_h1	116135327	116135327	1	*	wt_H3K4me3_peak_16029	60	.	Promoter (1-2kb)	3	116069618	116134276	64659	2	h1SMcG0019977	h1SMcT0019977.25	-1051
